Close,High,Low,Open,Volume
BNB-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD
594.635986328125,628.3163452148438,579.84521484375,620.2990112304688,2483348354
569.0772705078125,596.148681640625,495.13226318359375,596.148681640625,4458419873
557.7830810546875,581.8065795898438,543.6355590820312,568.6514282226562,2394235567
589.2561645507812,593.3837280273438,534.263671875,557.9497680664062,3567503629
579.6898803710938,593.7992553710938,573.3385009765625,589.1107788085938,2112954675
607.5927734375,607.7808837890625,567.6162109375,579.1826782226562,2245501623
571.6489868164062,616.6473388671875,568.03955078125,606.6359252929688,2132955304
552.9668579101562,594.5972290039062,551.73583984375,570.9810180664062,2089946472
564.322509765625,572.1915283203125,542.565673828125,553.6710815429688,1824951693
570.823974609375,574.18505859375,559.5152587890625,564.1414184570312,1307635490
521.0115966796875,572.8823852539062,511.99847412109375,571.1774291992188,1900967743
511.2293701171875,536.2976684570312,510.4207763671875,520.6317138671875,2232411089
541.0269775390625,546.578125,503.0374755859375,528.4280395507812,2079796859
526.2465209960938,545.1519775390625,525.1216430664062,541.40380859375,1500825557
525.706298828125,535.4282836914062,511.70050048828125,526.1488037109375,1804795681
533.891357421875,537.8184204101562,517.3238525390625,526.17236328125,1294574825
529.9720458984375,543.7507934570312,527.772705078125,534.0184936523438,1199582659
523.1624755859375,534.7802124023438,506.370361328125,529.72802734375,1467380399
528.7109985351562,535.1061401367188,517.76025390625,523.388427734375,1461697111
533.6449584960938,544.6470947265625,527.6388549804688,528.7727661132812,1597323976
548.725830078125,552.5286865234375,524.7810668945312,533.7183227539062,1867124970
541.9020385742188,554.1250610351562,538.2337036132812,549.0022583007812,1677259160
547.3262329101562,550.865966796875,540.54541015625,542.4671020507812,1305388019
546.9949951171875,549.4100341796875,537.4617309570312,547.3241577148438,1576727325
562.6414794921875,571.5488891601562,543.50634765625,546.5078735351562,2180356553
534.9280395507812,563.59033203125,530.0599365234375,563.59033203125,2791585162
514.0007934570312,540.6157836914062,511.7453308105469,534.8500366210938,2159325741
518.9097290039062,527.5682983398438,509.00347900390625,514.5702514648438,1950603827
511.70831298828125,527.6973266601562,507.8857116699219,519.123046875,2020489898
527.3527221679688,527.3527221679688,511.9035339355469,511.9103698730469,1622547014
531.3966674804688,533.3710327148438,518.7535400390625,527.2916259765625,1462276185
512.135986328125,532.0955810546875,510.65216064453125,531.3888549804688,1949153130
507.506103515625,519.70166015625,503.2153625488281,512.1303100585938,2200879165
475.05694580078125,515.2391967773438,462.05755615234375,507.5978088378906,2870757788
473.2756042480469,481.0628356933594,460.2485046386719,475.0790710449219,4400228627
447.7884826660156,474.29620361328125,439.260009765625,473.00006103515625,4613172287
430.24615478515625,458.4837951660156,419.1954650878906,447.8568115234375,4068139021
438.8030700683594,444.4932556152344,428.239501953125,430.25311279296875,3347862691
424.93377685546875,445.0361633300781,408.69879150390625,438.78564453125,4156063326
463.518310546875,467.28106689453125,422.00091552734375,424.8912048339844,4600615710
487.0074157714844,489.3273010253906,457.1161193847656,463.562744140625,4131335431
475.02911376953125,488.21124267578125,467.8756103515625,487.0425720214844,4151007744
489.867431640625,491.66064453125,468.9396057128906,475.127197265625,3112235914
494.9880676269531,501.3111267089844,486.305908203125,489.9179992675781,1766015929
498.42791748046875,505.30096435546875,489.50213623046875,494.9241027832031,1771927950
475.7098693847656,498.94390869140625,468.5765075683594,498.50616455078125,2134608006
472.00506591796875,479.662109375,458.1524658203125,475.7364196777344,2106859289
462.82208251953125,472.7742919921875,454.75860595703125,471.9172058105469,1780063381
440.00543212890625,478.35394287109375,439.9780578613281,462.8569641113281,1881741995
383.07391357421875,444.18023681640625,376.7701721191406,440.067138671875,3647221590
358.0961608886719,388.9119873046875,340.0548095703125,383.47454833984375,4226932408
383.9339599609375,388.5939025878906,357.170654296875,358.32659912109375,2786834863
371.36895751953125,384.0406188964844,337.85394287109375,384.0406188964844,3210871602
384.6193542480469,387.1768493652344,358.08355712890625,371.3868408203125,2325661159
375.7554626464844,400.1520690917969,367.5751037597656,384.58624267578125,2226973227
